cc_num,merchant,category,amt,first,last,gender,street,city,state,lat,long,city_pop,job,merch_lat,merch_long,is_fraud,distance,age,transaction_date,transaction_month,transaction_year,transaction_time,transaction_day,transaction_weekday,is_weekend,population_category,log_amt,amt_squared,transaction_count,average_transaction_amount,merchant_transaction_count,merchant_avg_amt,std_transaction_amount,is_senior,is_minor,amt_age_ratio,distance_amt_ratio,time_of_day,amt_per_merchant,monthly_spending,is_fraud_and_weekend,amt_variance,amt_diff_mean,total_transaction_amt,trans_year,trans_month,trans_day,trans_hour,trans_minute,trans_second,dob_year,dob_month,dob_day
3522290000000000.0,fraud_Batta-Dani Pvt Ltd,online_shopping,1052.61,Myra,Rama,F,"H.No. 381, Lata Circle, Adoni-658061",Kishanganj,Uttarakhand,63.3450875,78.069162,903692.0,"Administrator, arts",63.35927,78.086142,1.0,1.7899998595090962,65,2022-08-15,8,2022,07:54:00,15,0,0,high,6.9599776416520625,1107987.8120999995,19,5389.911804606093,8,1052.61,4001.289105303044,1,0,16.194,0.0017005347274955,morning,1052.61,8420.88,0.0,16010314.504216831,-4337.301804606093,102408.32428751576,2022,8,15,7,54,0,1958,9,8
6011930000000000.0,fraud_Kumer-Taneja Pvt Ltd,travel,9533.99,Amani,Keer,M,"H.No. 143, Chopra Zila, Chandigarh-711072",Navi Mumbai,Himachal Pradesh,-75.0973215,-147.309044,617302.0,Immigration officer,-75.097709,-147.312625,0.0,0.1110998997371046,46,2023-08-02,8,2023,23:20:00,2,2,0,medium,9.162723469266272,90896965.3201,5,9533.99,5,9533.99,0.0,0,0,207.26065217391303,1.1653032962810392e-05,night,9533.99,47669.95,0.0,0.0,0.0,47669.95,2023,8,2,23,20,0,1977,12,24
30149000000000.0,fraud_Ray LLC Pvt Ltd,online_shopping,377.45,Dhanuk,Chana,F,"71/886, Vig Ganj, Guwahati 268152",Ramgarh,West Bengal,-69.2355425,-0.4717681503254255,498632.8993690851,"Designer, ceramics/pottery",-69.249664,-1.3032460932720078,0.0,1.4553428204862755,53,2022-10-26,10,2022,14:34:00,26,2,0,medium,5.936083963755176,142468.5025,9,377.45,9,377.45,0.0,0,0,7.121698113207547,0.0038557234613492,afternoon,377.45,3397.0499999999997,0.0,0.0,0.0,3397.0499999999997,2022,10,26,14,34,0,1970,11,16
371898000000000.0,"fraud_Johal, Varghese and Balasubramanian Pvt Ltd",online_shopping,6987.62,Riya,Wagle,F,"14, Kakar Chowk, Rohtak 490189",Akola,Madhya Pradesh,37.778866,-0.576813,911517.0,Commercial art gallery manager,37.777694,-0.578466,1.0,0.1951638197556806,25,2023-08-17,8,2023,11:57:00,17,3,0,high,8.852038390844292,48826833.2644,21,6682.722857142857,9,6987.62,270.56937341729656,0,0,279.5048,2.792994177641037e-05,morning,6987.62,62888.58,0.0,73207.78583142847,304.8971428571431,140337.18,2023,8,17,11,57,0,1998,7,2
347702000000000.0,"fraud_Goel, Keer and Tank Pvt Ltd",entertainment,5501.76,Jhanvi,Manda,M,"83/267, Banerjee Nagar, Haridwar 386938",Machilipatnam,Manipur,4.4299565,-70.81021,881203.0,Brewing technologist,4.421967,-70.812156,1.0,0.914212160212773,74,2023-12-17,12,2023,04:37:00,17,6,1,high,8.613005063533743,30269363.0976,9,5501.76,9,5501.76,0.0,1,0,74.34810810810811,0.0001661672192557,night,5501.76,49515.84,1.0,0.0,0.0,49515.84,2023,12,17,4,37,0,1950,3,11
4608920000000.0,fraud_Mangal PLC Pvt Ltd,fitness_and_medical,5145.657143757881,Rhea,Kara,F,"H.No. 851, Tara Chowk, Tirupati-258144",Aurangabad,Manipur,80.3899495,-22.154736,56360.0,Aeronautical engineer,80.398455,-22.164414,0.0,0.9626655716270548,54,2023-05-21,5,2023,05:26:00,21,6,1,small,8.546102684602834,26477787.441106517,7,5145.657143757881,7,5145.657143757881,0.0,0,0,95.28994710662744,0.0001870831158649,morning,5145.657143757881,36019.60000630517,0.0,0.0,0.0,36019.60000630517,2023,5,21,5,26,0,1969,10,2
3528600000000000.0,fraud_Gaba-Shere Pvt Ltd,travel,5145.657143757881,Nehmat,Bath,F,"H.No. 29, Kari Nagar, Dibrugarh 960656",Phusro,Chhattisgarh,1.9229408226670872,-101.720629,120334.0,Operations geologist,42.643738,-101.704651,1.0,1.4553428204862755,76,2023-03-24,3,2023,12:24:00,24,4,0,small,8.546102684602834,26477787.441106517,6,5145.657143757881,6,5145.657143757881,0.0,1,0,67.70601504944581,0.0002828293412925,afternoon,5145.657143757881,30873.942862547286,0.0,0.0,0.0,30873.942862547286,2023,3,24,12,24,0,1948,5,1
2720940000000000.0,fraud_Doshi-Chada Pvt Ltd,entertainment,4192.87,Amani,Arya,M,"42/08, Sandhu Road, Bhilwara 205467",Patiala,Madhya Pradesh,3.045978,12.518619,710552.0,"Engineer, structural",3.059858,12.535427,0.0,2.421809018261486,38,2022-10-03,10,2022,07:33:00,3,0,0,medium,8.341379214319561,17580158.8369,801,4551.134564030145,10,4192.87,2523.043721907961,0,0,110.33868421052632,0.0005776017425442,morning,4192.87,485206.6100126103,0.0,6365749.622659177,-358.26456403014527,3645458.7857881463,2022,10,3,7,33,0,1986,4,7
345991000000000.0,"fraud_Wali, Bobal and Sehgal Pvt Ltd",entertainment,6996.92,Aaina,Kara,M,"72/478, Saini Path, Udaipur 761881",Indore,Uttarakhand,-13.1012705,-177.226503,534785.0,Passenger transport manager,-13.101649,-177.236274,0.0,1.0590412405836434,49,2023-01-21,1,2023,17:41:00,21,5,1,medium,8.853368241024622,48956889.4864,16,7146.6125,13,6996.92,321.82920479658145,0,0,142.7942857142857,0.0001513582034071,evening,6996.92,90959.96,0.0,103574.03705999996,-149.6925000000001,114345.8,2023,1,21,17,41,0,1974,12,24
3500050000000000.0,fraud_Khanna Ltd Pvt Ltd,fitness_and_medical,9182.83,Miraya,Babu,F,"H.No. 017, Kumar Street, Ranchi-224726",Aurangabad,Bihar,-62.6868585,170.937983,649341.0,Ceramics designer,-62.690823,170.939794,0.0,0.4504108479929568,37,2023-04-04,4,2023,06:50:00,4,1,0,medium,9.125199607935066,84324366.8089,10,9182.83,18,8656.856666666667,0.0,0,0,248.1845945945946,4.904924168180798e-05,morning,9182.83,91828.3,0.0,0.0,0.0,91828.3,2023,4,4,6,50,0,1986,7,27
4041970000000000.0,fraud_Bail LLC Pvt Ltd,entertainment,8135.75,Chirag,Comar,F,"H.No. 46, Buch Path, Jalandhar 953716",Farrukhabad,Nagaland,-88.0463475,-115.800574,331780.0,Pathologist,-88.054749,-115.785156,0.0,0.9360227955895218,79,2022-07-18,7,2022,05:32:00,18,0,0,medium,9.00414611637067,66190428.0625,11,3935.859090909091,5,8135.75,4021.0894059830466,1,0,102.98417721518987,0.0001150505848372,morning,8135.75,40678.75,0.0,16169160.010909092,4199.890909090909,43294.45,2022,7,18,5,32,0,1945,2,14
342834000000000.0,fraud_Sankaran-Anand Pvt Ltd,fitness_and_medical,688.48,Urvi,Master,F,"508, Mand Nagar, Surat-532038",Arrah,Tripura,36.3775785,83.228213,498632.8993690851,Bonds trader,36.358826,-1.3032460932720078,1.0,1.4553428204862755,24,2023-03-02,3,2023,10:36:00,2,3,0,medium,6.5359376902861905,474004.7104,7,688.4800000000001,7,688.4800000000001,0.0,0,0,28.686666666666667,0.0021138490885519,morning,688.4800000000001,4819.360000000001,0.0,0.0,-1.1368683772161605e-13,4819.360000000001,2023,3,2,10,36,0,2000,2,16
4859530000000.0,fraud_Lalla PLC Pvt Ltd,online_shopping,8453.34,Mahika,Kapur,M,"57/68, Tank Nagar, Jodhpur 288847",Jabalpur,Tamil Nadu,4.9146905,-151.406066,275387.0,Metallurgist,4.900902,-151.419125,0.0,2.108051735080232,42,2024-01-02,1,2024,21:52:00,2,1,0,small,9.042435197966478,71458957.1556,7,8453.34,829,5115.548867906304,0.0,0,0,201.27,0.0002493750085859,night,8453.34,59173.380000000005,0.0,0.0,0.0,59173.380000000005,2024,1,2,21,52,0,1982,3,18
4.47172e+18,"fraud_Suresh, Gala and Ghose Pvt Ltd",fitness_and_medical,2070.95,Samaira,Vyas,F,"H.No. 55, Bhatnagar Path, Kolkata 383889",Serampore,Punjab,1.9229408226670872,-105.481687,569496.0,Waste management officer,-76.112274,-105.463684,1.0,1.4553428204862755,38,2023-11-01,11,2023,18:27:00,1,2,0,medium,7.636245471814078,4288833.902499999,801,4551.134564030145,6,2070.95,2523.043721907961,0,0,54.498684210526314,0.0007027416502022,evening,2070.95,604302.367150063,0.0,6365749.622659177,-2480.1845640301453,3645458.7857881463,2023,11,1,18,27,0,1986,3,19
376969000000000.0,fraud_Varma-Hayre Pvt Ltd,fitness_and_medical,5386.64,Tejas,Talwar,M,"43/283, Agate Chowk, Mahbubnagar-023752",Madanapalle,Odisha,-30.35083,-0.4717681503254255,767684.0,Economist,-30.349805,-87.890273,1.0,1.4553428204862755,74,2022-12-29,12,2022,12:35:00,29,3,0,high,8.591862720153257,29015890.489600003,801,4551.134564030145,7,5386.64,2523.043721907961,1,0,72.79243243243243,0.0002701763660623,afternoon,5386.64,292629.05,0.0,6365749.622659177,835.5054359698552,3645458.7857881463,2022,12,29,12,35,0,1950,3,11
3579290000000000.0,fraud_Kale-Chandra Pvt Ltd,entertainment,2040.92,Tarini,Bora,F,"H.No. 04, Batta Circle, Madurai-207370",Bhatpara,Goa,30.107199,-150.964709,816936.0,Manufacturing systems engineer,30.100365,-150.969181,0.0,0.8732253048666638,71,2023-10-03,10,2023,21:20:00,3,1,0,high,7.621645820679982,4165354.4464,22,2691.961363636364,6,2040.92,2091.474879562485,1,0,28.745352112676056,0.0004278586641645,night,2040.92,12245.52,0.0,4374267.171840911,-651.0413636363637,59223.15,2023,10,3,21,20,0,1953,4,11
4.60380110233571e+17,fraud_Kata Ltd Pvt Ltd,travel,6665.42,Prisha,Halder,F,"33/547, Jain Zila, Saharanpur 363902",Mango,Gujarat,-23.7018705,-125.604859,209695.0,"Engineer, electrical",-23.704012,-125.612438,1.0,0.8075597666049313,73,2022-06-14,6,2022,11:09:00,14,1,0,small,8.804838263183502,44427823.7764,7,6665.42,7,6665.42,0.0,1,0,91.30712328767125,0.0001211566212789,morning,6665.42,46657.94,0.0,0.0,0.0,46657.94,2022,6,14,11,9,0,1950,10,11
377271000000000.0,fraud_Bhagat PLC Pvt Ltd,online_shopping,7960.17,Tara,Kara,M,"H.No. 94, Bath Circle, Mango 260177",Tezpur,Odisha,83.2017575,94.663733,906606.0,Insurance underwriter,83.202408,94.676788,1.0,0.1864324595505365,78,2023-01-27,1,2023,11:10:00,27,4,0,high,8.982331252961826,63364306.4289,17,8387.892352941175,11,7960.169999999999,596.9626148211602,1,0,102.05346153846152,2.3420663070077217e-05,morning,7960.169999999999,87561.87,0.0,356364.3634941169,-427.7223529411749,142594.16999999998,2023,1,27,11,10,0,1946,5,14
30374000000000.0,"fraud_Ghosh, Gill and Lala Pvt Ltd",online_shopping,4501.08,Ivan,Keer,F,"81/742, Sharma Circle, Loni-420038",Allahabad,Arunachal Pradesh,84.619279,-95.683815,979891.0,Legal executive,84.623966,-95.694063,1.0,0.5320031379941392,73,2024-01-13,1,2024,17:46:00,13,5,1,high,8.412294791188849,20259721.1664,17,5308.877647058824,9,4501.08,883.167978894229,1,0,61.658630136986304,0.0001181945528615,evening,4501.08,40509.72,1.0,779985.6789441173,-807.7976470588237,90250.92,2024,1,13,17,46,0,1950,10,14
6011620000000000.0,fraud_Khosla-Varma Pvt Ltd,travel,2901.48,Purab,Kara,F,"H.No. 44, Kala Chowk, Panchkula 116194",Chennai,Andhra Pradesh,50.6188805,-116.464405,273984.0,Immigration officer,50.633074,-116.478123,0.0,1.8512791935672832,54,2023-11-07,11,2023,06:42:00,7,1,0,small,7.973320822936764,8418586.1904,801,4551.134564030145,9,2901.48,2523.043721907961,0,0,53.73111111111111,0.0006380465119757,morning,2901.48,604302.367150063,0.0,6365749.622659177,-1649.6545640301451,3645458.7857881463,2023,11,7,6,42,0,1969,12,28
60470403951.0,fraud_Kala Ltd Pvt Ltd,travel,5209.38,Divit,Gour,F,"H.No. 68, Goswami, Kolkata 880905",Srikakulam,Uttar Pradesh,57.021159,-136.69345,720496.0,"Social research officer, government",57.014192,-136.675493,1.0,1.3347942506941917,43,2024-02-06,2,2024,11:29:00,6,1,0,high,8.558408068747932,27137639.9844,13,7027.8138461538465,7,5209.38,2044.334482880017,0,0,121.14837209302326,0.0002562290043525,morning,5209.38,36465.66,0.0,4179303.477892307,-1818.4338461538464,91361.58,2024,2,6,11,29,0,1980,11,25
675954000000.0,fraud_Bakshi-Dar Pvt Ltd,entertainment,8882.97,Lavanya,Kara,F,"42/654, Bhagat Street, Muzaffarnagar 811797",Solapur,Uttarakhand,-63.3337035,83.330654,19846.0,Maintenance engineer,-63.345233,83.328484,0.0,1.286585538116036,74,2022-05-26,5,2022,03:33:00,26,3,0,small,9.092003808151343,78907156.02089998,31,6087.257096774194,5,8882.97,1806.2707213430908,1,0,120.04013513513512,0.0001448373165862,night,8882.97,44414.85,0.0,3262613.91878129,2795.7129032258053,188704.97,2022,5,26,3,33,0,1950,3,11
4.28191e+18,"fraud_Choudhry, Shan and Sabharwal Pvt Ltd",entertainment,2535.07,Onkar,Kade,F,"947, Anand Circle, North Dumdum-457920",Agartala,Gujarat,-84.7979305,-119.025191,463465.0,"Development worker, international aid",-84.815734,-119.011741,1.0,1.984281791755421,64,2023-06-10,6,2023,04:00:00,10,5,1,medium,7.838370917699833,6426579.9049,3,2535.07,3,2535.07,0.0,0,0,39.61046875,0.0007827325445669,night,2535.07,7605.210000000001,1.0,0.0,0.0,7605.210000000001,2023,6,10,4,0,0,1959,6,22
3546110000000000.0,fraud_Arora-Ghosh Pvt Ltd,online_shopping,3451.6,Charvi,Sampath,M,"22, Chopra Zila, Shimoga-146837",Eluru,Arunachal Pradesh,65.781242,-20.529547,265220.0,Surgeon,65.794105,-20.528476,0.0,1.4311339945790345,27,2023-07-22,7,2023,01:19:00,22,5,1,small,8.146882849382449,11913542.56,7,3451.6,7,3451.6,0.0,0,0,127.83703703703704,0.0004146291559216,night,3451.6,24161.2,0.0,0.0,0.0,24161.2,2023,7,22,1,19,0,1996,11,8
630427000000.0,fraud_Kade-Sura Pvt Ltd,fitness_and_medical,5145.657143757881,Taran,Walla,F,"H.No. 34, Talwar Circle, Karawal Nagar-642903",Kumbakonam,Maharashtra,-58.347326,71.138459,278748.0,Market researcher,-58.336297,71.143464,0.0,1.2606745381620286,75,2022-07-05,7,2022,06:09:00,5,1,0,small,8.546102684602834,26477787.441106517,31,5619.562580848554,7,5145.657143757881,2519.99429664351,1,0,68.60876191677175,0.0002449977724791,morning,5145.657143757881,36019.60000630517,0.0,6350371.255115819,-473.9054370906724,174206.44000630517,2022,7,5,6,9,0,1949,3,20
30149800000000.0,fraud_Dara-Guha Pvt Ltd,entertainment,6845.15,Bhamini,Bhakta,M,"20, Rao Ganj, Bokaro-241960",Maheshtala,Goa,1.9229408226670872,20.381019,359484.0,Stage manager,15.80614,20.372788,0.0,1.4553428204862755,75,2023-03-06,3,2023,09:04:00,6,0,0,medium,8.831441729454829,46856078.52249999,5,6845.15,5,6845.15,0.0,1,0,91.26866666666666,0.0002126093395303,morning,6845.15,34225.75,0.0,0.0,0.0,34225.75,2023,3,6,9,4,0,1949,1,29
3547870000000000.0,fraud_Lalla PLC Pvt Ltd,travel,5145.657143757881,Gatik,Manne,F,"80/472, Mandal Street, Bhusawal 851560",Aurangabad,Manipur,12.880635,23.15758,524897.0,Ecologist,12.865303,23.15615,0.0,1.711873339892735,24,2023-06-23,6,2023,02:44:00,23,4,0,medium,8.546102684602834,26477787.441106517,7,5145.657143757881,829,5115.548867906304,0.0,0,0,214.40238098991173,0.0003326831329929,night,5145.657143757881,36019.60000630517,0.0,0.0,0.0,36019.60000630517,2023,6,23,2,44,0,1999,9,28
4730920000000.0,"fraud_Bail, Sawhney and Sachar Pvt Ltd",fitness_and_medical,3180.38,Tejas,Mannan,M,"44/475, Mand, Nangloi Jat 663428",Cuttack,Arunachal Pradesh,-4.491414,50.800938,496746.0,Event organiser,-4.482409,50.785306,1.0,2.001366385776001,72,2023-11-08,11,2023,08:52:00,8,2,0,medium,8.065070343903983,10114816.9444,24,4464.032916666667,5,3180.38,3854.034642286353,1,0,44.17194444444445,0.0006292853010571,morning,3180.38,15901.9,0.0,14853583.0239433,-1283.652916666667,107136.79,2023,11,8,8,52,0,1951,11,5
4.06125e+18,fraud_Lalla PLC Pvt Ltd,online_shopping,4317.75,Anahita,Saraf,M,"36, Kurian Nagar, Udupi-928859",Dewas,Haryana,1.9229408226670872,-158.666735,110614.0,Higher education lecturer,48.196236,-158.679761,1.0,1.4553428204862755,30,2023-12-28,12,2023,12:26:00,28,3,0,small,8.37072128751598,18642965.0625,10,4317.75,829,5115.548867906304,0.0,0,0,143.925,0.0003370604644748,afternoon,4317.75,43177.5,0.0,0.0,0.0,43177.5,2023,12,28,12,26,0,1993,11,2
4.36449e+18,fraud_Dugar-Lal Pvt Ltd,entertainment,1629.05,Yuvraj ,Jhaveri,F,"H.No. 962, Srinivas Road, Mira-Bhayandar 792905",Nagercoil,Gujarat,-6.816824,169.093455,759802.0,Banker,-6.797808,169.109367,1.0,2.749108244306431,79,2023-06-08,6,2023,03:44:00,8,3,0,high,7.39636596817697,2653803.9025,14,1629.05,14,1629.05,0.0,1,0,20.620886075949368,0.0016875530182047,night,1629.05,22806.7,0.0,0.0,0.0,22806.7,2023,6,8,3,44,0,1944,6,4
6563210000000000.0,fraud_Hans-Kanda Pvt Ltd,entertainment,7568.37,Yuvraj ,Madan,M,"04/41, Bawa Nagar, Khammam 816522",Jalna,Mizoram,76.1969725,102.564244,380244.0,Probation officer,76.214025,102.567219,0.0,1.8977913667017696,60,2023-04-25,4,2023,11:53:00,25,1,0,medium,8.931865119718578,57280224.4569,17,6197.172941176471,10,7568.37,1689.3332201151316,0,0,126.1395,0.0002507529846851,morning,7568.37,75683.7,0.0,2853846.728584559,1371.197058823529,105351.94,2023,4,25,11,53,0,1963,10,18
4.08825e+18,fraud_Kaul-Agrawal Pvt Ltd,online_shopping,1510.65,Vivaan,Sheth,F,"95/664, Yadav Nagar, Firozabad 609374",Mumbai,Tripura,-70.9188375,-0.4717681503254255,231475.0,"Engineer, communications",-70.923986,-37.205543,1.0,1.4553428204862755,56,2023-03-21,3,2023,11:41:00,21,1,0,small,7.320957048462024,2282063.4225000003,12,1510.6500000000003,12,1510.6500000000003,0.0,0,0,26.97589285714286,0.0009633884887209,morning,1510.6500000000003,18127.800000000003,0.0,0.0,-2.273736754432321e-13,18127.800000000003,2023,3,21,11,41,0,1967,8,8
180039000000000.0,fraud_Sandhu LLC Pvt Ltd,travel,3008.06,Stuvan,Grover,M,"91/241, Sandal Street, Panvel 290372",Nizamabad,Tripura,78.4655545,0.726905,498632.8993690851,Probation officer,78.463225,0.729443,0.0,0.2651053227766642,66,2023-10-21,10,2023,00:35:00,21,5,1,medium,8.009383016610704,9048424.9636,9,3008.06,9,3008.06,0.0,1,0,45.57666666666667,8.813166053092831e-05,night,3008.06,27072.54,0.0,0.0,0.0,27072.54,2023,10,21,0,35,0,1958,1,29
3518840000000000.0,fraud_Loke-Contractor Pvt Ltd,fitness_and_medical,3627.59,Armaan,De,M,"87/74, Madan Ganj, Berhampur 017587",Solapur,Manipur,-79.9255305,-0.4717681503254255,297762.0,Photographer,-79.91129,114.267971,1.0,1.4553428204862755,63,2024-03-02,3,2024,08:23:00,2,5,1,medium,8.196599422048454,13159409.2081,3,3627.59,3,3627.59,0.0,0,0,57.58079365079365,0.0004011872401473,morning,3627.59,10882.77,1.0,0.0,0.0,10882.77,2024,3,2,8,23,0,1960,9,15
343149000000000.0,fraud_Sibal-Acharya Pvt Ltd,entertainment,7222.35,Yuvaan,Karnik,M,"H.No. 931, Wable Road, Shahjahanpur 107874",Chittoor,Uttarakhand,-70.1626545,172.778424,377779.0,"Optician, dispensing",-70.14676,-1.3032460932720078,0.0,1.4553428204862755,82,2023-05-02,5,2023,18:03:00,2,1,0,medium,8.885074113196966,52162339.52250001,801,4551.134564030145,6,7222.350000000001,2523.043721907961,1,0,88.07743902439024,0.0002015054408172,evening,7222.350000000001,187091.78143127364,0.0,6365749.622659177,2671.215435969855,3645458.7857881463,2023,5,2,18,3,0,1941,6,27
3531340000000000.0,fraud_Lalla PLC Pvt Ltd,entertainment,9074.0,Drishya,Bumb,F,"53/26, Chana Ganj, Varanasi 329560",Bharatpur,Chhattisgarh,27.8408555,93.934433,440893.0,Event organiser,27.838502,93.950223,0.0,1.5744527148222331,28,2023-05-28,5,2023,18:26:00,28,6,1,medium,9.113278659133051,82337476.0,13,9074.0,829,5115.548867906304,0.0,0,0,324.07142857142856,0.0001735125319398,evening,9074.0,117962.0,0.0,0.0,0.0,117962.0,2023,5,28,18,26,0,1996,4,27
4.60380110233571e+17,fraud_Lalla PLC Pvt Ltd,online_shopping,6056.75,Yuvraj ,Kaur,F,"323, Loke Street, Dhanbad 906598",Naihati,Assam,-83.135611,29.291631,567794.0,Marine scientist,-83.130975,29.286293,0.0,0.5203614785767758,25,2024-03-19,3,2024,06:19:00,19,1,0,medium,8.709093722990515,36684220.5625,7,6056.75,829,5115.548867906304,0.0,0,0,242.27,8.591430694296047e-05,morning,6056.75,42397.25,0.0,0.0,0.0,42397.25,2024,3,19,6,19,0,1999,2,23
213193000000000.0,"fraud_Saha, Tak and Yadav Pvt Ltd",online_shopping,7006.51,Nitara,Malhotra,M,"95/664, Yadav Nagar, Firozabad 609374",Ballia,Meghalaya,50.2320755,-132.22462,621313.0,Mechanical engineer,50.24938,-132.234535,1.0,2.0492999932101017,58,2022-09-23,9,2022,15:47:00,23,4,0,medium,8.85473771008038,49091182.3801,9,7006.51,9,7006.51,0.0,0,0,120.80189655172414,0.0002924851307155,afternoon,7006.51,63058.59,0.0,0.0,0.0,63058.59,2022,9,23,15,47,0,1966,1,30
377155000000000.0,fraud_Handa-Shroff Pvt Ltd,fitness_and_medical,4686.09,Divit,Tiwari,F,"95/664, Yadav Nagar, Firozabad 609374",Siliguri,Uttar Pradesh,-44.608413,114.169384,762138.0,Air traffic controller,-44.599693,114.174572,1.0,1.0530228041609668,72,2023-11-02,11,2023,21:39:00,2,3,0,high,8.452567199786568,21959439.4881,13,4400.263846153845,4,4686.09,198.33152873990505,1,0,65.08458333333334,0.0002247124583951,night,4686.09,57203.42999999999,0.0,39335.39529230778,285.82615384615474,57203.42999999999,2023,11,2,21,39,0,1952,3,18
213137000000000.0,fraud_Dhillon LLC Pvt Ltd,online_shopping,4820.77,Kavya,Dugar,F,"H.No. 13, Saxena Ganj, Shahjahanpur-644052",Rohtak,Uttarakhand,52.611615,-166.327048,229284.0,Broadcast presenter,52.599154,-166.312062,0.0,1.7158101466776057,56,2023-10-23,10,2023,15:52:00,23,0,0,small,8.480896359552927,23239823.392900005,14,7093.784285714285,5,4820.77,1758.1594300059028,0,0,86.08517857142859,0.0003559203502091,afternoon,4820.77,24103.85,0.0,3091124.5813186807,-2273.0142857142846,99312.98,2023,10,23,15,52,0,1968,5,28
2720360000000000.0,fraud_Lalla PLC Pvt Ltd,online_shopping,5949.32,Kiaan,Kibe,F,"95/664, Yadav Nagar, Firozabad 609374",Korba,Meghalaya,-36.541632,-0.4717681503254255,951589.0,Community pharmacist,2.3017030783132526,10.120221,1.0,1.4553428204862755,38,2023-04-29,4,2023,10:49:00,29,5,1,high,8.691200278606107,35394408.4624,24,7823.545833333334,829,5115.548867906304,2653.867794580641,0,0,156.56105263157897,0.0002446233889732,morning,5949.32,41645.24,1.0,7043014.271112317,-1874.225833333334,187765.1,2023,4,29,10,49,0,1985,7,1
4.60380110233571e+17,"fraud_Sundaram, Hari and Uppal Pvt Ltd",entertainment,9822.97,Yashvi,Dhingra,M,"H.No. 22, Chawla Road, Mango-310168",Bidar,Gujarat,-48.0217355,-0.4717681503254255,22466.0,"Psychotherapist, dance movement",-48.009297,-49.501121,1.0,1.4553428204862755,34,2022-09-13,9,2022,08:17:00,13,1,0,small,9.192580596636333,96490739.6209,6,9822.97,6,9822.97,0.0,0,0,288.91088235294114,0.0001481571073195,morning,9822.97,58937.81999999999,0.0,0.0,0.0,58937.81999999999,2022,9,13,8,17,0,1990,3,22
377474000000000.0,fraud_Mammen Inc Pvt Ltd,travel,5014.31,Yuvaan,Wali,M,"063, Barad Path, Ambattur 404966",Aurangabad,Bihar,1.9229408226670872,162.895924,44429.0,"Psychologist, counselling",-59.607683,162.880077,1.0,1.4553428204862755,26,2022-07-13,7,2022,01:12:00,13,2,0,small,8.520250513041926,25143304.7761,801,4551.134564030145,11,5014.31,2523.043721907961,0,0,192.85807692307696,0.0002902379032182,night,5014.31,259956.42857503152,0.0,6365749.622659177,463.1754359698552,3645458.7857881463,2022,7,13,1,12,0,1997,11,26
